ID,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion
4774,Mask2Former,True,True,7,Voronoi,10%,100%,90%
4775,Mask2Former,True,True,7,Voronoi,10%,100%,100%
4776,Mask2Former,True,True,7,Voronoi,10%,100%,110%
4777,Mask2Former,True,True,7,Voronoi,10%,110%,90%
4778,Mask2Former,True,True,7,Voronoi,10%,110%,100%
4779,Mask2Former,True,True,7,Voronoi,10%,110%,110%
4780,Mask2Former,True,True,7,Voronoi,15%,90%,90%
4781,Mask2Former,True,True,7,Voronoi,15%,90%,100%
4782,Mask2Former,True,True,7,Voronoi,15%,90%,110%
4783,Mask2Former,True,True,7,Voronoi,15%,100%,90%
4784,Mask2Former,True,True,7,Voronoi,15%,100%,100%
4785,Mask2Former,True,True,7,Voronoi,15%,100%,110%
4786,Mask2Former,True,True,7,Voronoi,15%,110%,90%
4787,Mask2Former,True,True,7,Voronoi,15%,110%,100%
4788,Mask2Former,True,True,7,Voronoi,15%,110%,110%
4789,Mask2Former,True,False,1,Random,0%,90%,N/A
4790,Mask2Former,True,False,1,Random,0%,100%,N/A
4791,Mask2Former,True,False,1,Random,0%,110%,N/A
4792,Mask2Former,True,False,1,Random,5%,90%,N/A
4793,Mask2Former,True,False,1,Random,5%,100%,N/A
4794,Mask2Former,True,False,1,Random,5%,110%,N/A
4795,Mask2Former,True,False,1,Random,10%,90%,N/A
4796,Mask2Former,True,False,1,Random,10%,100%,N/A
4797,Mask2Former,True,False,1,Random,10%,110%,N/A
4798,Mask2Former,True,False,1,Random,15%,90%,N/A
4799,Mask2Former,True,False,1,Random,15%,100%,N/A
4800,Mask2Former,True,False,1,Random,15%,110%,N/A
4801,Mask2Former,True,False,1,Distance Max,0%,90%,N/A
4802,Mask2Former,True,False,1,Distance Max,0%,100%,N/A
4803,Mask2Former,True,False,1,Distance Max,0%,110%,N/A
4804,Mask2Former,True,False,1,Distance Max,5%,90%,N/A
4805,Mask2Former,True,False,1,Distance Max,5%,100%,N/A
4806,Mask2Former,True,False,1,Distance Max,5%,110%,N/A
4807,Mask2Former,True,False,1,Distance Max,10%,90%,N/A
4808,Mask2Former,True,False,1,Distance Max,10%,100%,N/A
4809,Mask2Former,True,False,1,Distance Max,10%,110%,N/A
4810,Mask2Former,True,False,1,Distance Max,15%,90%,N/A
4811,Mask2Former,True,False,1,Distance Max,15%,100%,N/A
4812,Mask2Former,True,False,1,Distance Max,15%,110%,N/A
4813,Mask2Former,True,False,1,Voronoi,0%,90%,N/A
4814,Mask2Former,True,False,1,Voronoi,0%,100%,N/A
4815,Mask2Former,True,False,1,Voronoi,0%,110%,N/A
4816,Mask2Former,True,False,1,Voronoi,5%,90%,N/A
4817,Mask2Former,True,False,1,Voronoi,5%,100%,N/A
4818,Mask2Former,True,False,1,Voronoi,5%,110%,N/A
4819,Mask2Former,True,False,1,Voronoi,10%,90%,N/A
4820,Mask2Former,True,False,1,Voronoi,10%,100%,N/A
4821,Mask2Former,True,False,1,Voronoi,10%,110%,N/A
4822,Mask2Former,True,False,1,Voronoi,15%,90%,N/A
4823,Mask2Former,True,False,1,Voronoi,15%,100%,N/A
4824,Mask2Former,True,False,1,Voronoi,15%,110%,N/A
4825,Mask2Former,True,False,2,Random,0%,90%,N/A
4826,Mask2Former,True,False,2,Random,0%,100%,N/A
4827,Mask2Former,True,False,2,Random,0%,110%,N/A
4828,Mask2Former,True,False,2,Random,5%,90%,N/A
4829,Mask2Former,True,False,2,Random,5%,100%,N/A
4830,Mask2Former,True,False,2,Random,5%,110%,N/A
4831,Mask2Former,True,False,2,Random,10%,90%,N/A
4832,Mask2Former,True,False,2,Random,10%,100%,N/A
4833,Mask2Former,True,False,2,Random,10%,110%,N/A
4834,Mask2Former,True,False,2,Random,15%,90%,N/A
4835,Mask2Former,True,False,2,Random,15%,100%,N/A
4836,Mask2Former,True,False,2,Random,15%,110%,N/A
4837,Mask2Former,True,False,2,Distance Max,0%,90%,N/A
4838,Mask2Former,True,False,2,Distance Max,0%,100%,N/A
4839,Mask2Former,True,False,2,Distance Max,0%,110%,N/A
4840,Mask2Former,True,False,2,Distance Max,5%,90%,N/A
4841,Mask2Former,True,False,2,Distance Max,5%,100%,N/A
4842,Mask2Former,True,False,2,Distance Max,5%,110%,N/A
4843,Mask2Former,True,False,2,Distance Max,10%,90%,N/A
4844,Mask2Former,True,False,2,Distance Max,10%,100%,N/A
4845,Mask2Former,True,False,2,Distance Max,10%,110%,N/A
4846,Mask2Former,True,False,2,Distance Max,15%,90%,N/A
4847,Mask2Former,True,False,2,Distance Max,15%,100%,N/A
4848,Mask2Former,True,False,2,Distance Max,15%,110%,N/A
4849,Mask2Former,True,False,2,Voronoi,0%,90%,N/A
4850,Mask2Former,True,False,2,Voronoi,0%,100%,N/A
4851,Mask2Former,True,False,2,Voronoi,0%,110%,N/A
4852,Mask2Former,True,False,2,Voronoi,5%,90%,N/A
4853,Mask2Former,True,False,2,Voronoi,5%,100%,N/A
4854,Mask2Former,True,False,2,Voronoi,5%,110%,N/A
4855,Mask2Former,True,False,2,Voronoi,10%,90%,N/A
4856,Mask2Former,True,False,2,Voronoi,10%,100%,N/A
4857,Mask2Former,True,False,2,Voronoi,10%,110%,N/A
4858,Mask2Former,True,False,2,Voronoi,15%,90%,N/A
4859,Mask2Former,True,False,2,Voronoi,15%,100%,N/A
4860,Mask2Former,True,False,2,Voronoi,15%,110%,N/A
4861,Mask2Former,True,False,3,Random,0%,90%,N/A
4862,Mask2Former,True,False,3,Random,0%,100%,N/A
4863,Mask2Former,True,False,3,Random,0%,110%,N/A
4864,Mask2Former,True,False,3,Random,5%,90%,N/A
4865,Mask2Former,True,False,3,Random,5%,100%,N/A
4866,Mask2Former,True,False,3,Random,5%,110%,N/A
4867,Mask2Former,True,False,3,Random,10%,90%,N/A
4868,Mask2Former,True,False,3,Random,10%,100%,N/A
4869,Mask2Former,True,False,3,Random,10%,110%,N/A
4870,Mask2Former,True,False,3,Random,15%,90%,N/A
4871,Mask2Former,True,False,3,Random,15%,100%,N/A
4872,Mask2Former,True,False,3,Random,15%,110%,N/A
4873,Mask2Former,True,False,3,Distance Max,0%,90%,N/A
4874,Mask2Former,True,False,3,Distance Max,0%,100%,N/A
4875,Mask2Former,True,False,3,Distance Max,0%,110%,N/A
4876,Mask2Former,True,False,3,Distance Max,5%,90%,N/A
4877,Mask2Former,True,False,3,Distance Max,5%,100%,N/A
4878,Mask2Former,True,False,3,Distance Max,5%,110%,N/A
4879,Mask2Former,True,False,3,Distance Max,10%,90%,N/A
4880,Mask2Former,True,False,3,Distance Max,10%,100%,N/A
4881,Mask2Former,True,False,3,Distance Max,10%,110%,N/A
4882,Mask2Former,True,False,3,Distance Max,15%,90%,N/A
4883,Mask2Former,True,False,3,Distance Max,15%,100%,N/A
4884,Mask2Former,True,False,3,Distance Max,15%,110%,N/A
4885,Mask2Former,True,False,3,Voronoi,0%,90%,N/A
4886,Mask2Former,True,False,3,Voronoi,0%,100%,N/A
4887,Mask2Former,True,False,3,Voronoi,0%,110%,N/A
4888,Mask2Former,True,False,3,Voronoi,5%,90%,N/A
4889,Mask2Former,True,False,3,Voronoi,5%,100%,N/A
4890,Mask2Former,True,False,3,Voronoi,5%,110%,N/A
4891,Mask2Former,True,False,3,Voronoi,10%,90%,N/A
4892,Mask2Former,True,False,3,Voronoi,10%,100%,N/A
4893,Mask2Former,True,False,3,Voronoi,10%,110%,N/A
4894,Mask2Former,True,False,3,Voronoi,15%,90%,N/A
4895,Mask2Former,True,False,3,Voronoi,15%,100%,N/A
4896,Mask2Former,True,False,3,Voronoi,15%,110%,N/A
4897,Mask2Former,True,False,4,Random,0%,90%,N/A
4898,Mask2Former,True,False,4,Random,0%,100%,N/A
4899,Mask2Former,True,False,4,Random,0%,110%,N/A
4900,Mask2Former,True,False,4,Random,5%,90%,N/A
4901,Mask2Former,True,False,4,Random,5%,100%,N/A
4902,Mask2Former,True,False,4,Random,5%,110%,N/A
4903,Mask2Former,True,False,4,Random,10%,90%,N/A
4904,Mask2Former,True,False,4,Random,10%,100%,N/A
4905,Mask2Former,True,False,4,Random,10%,110%,N/A
4906,Mask2Former,True,False,4,Random,15%,90%,N/A
4907,Mask2Former,True,False,4,Random,15%,100%,N/A
4908,Mask2Former,True,False,4,Random,15%,110%,N/A
4909,Mask2Former,True,False,4,Distance Max,0%,90%,N/A
4910,Mask2Former,True,False,4,Distance Max,0%,100%,N/A
4911,Mask2Former,True,False,4,Distance Max,0%,110%,N/A
4912,Mask2Former,True,False,4,Distance Max,5%,90%,N/A
4913,Mask2Former,True,False,4,Distance Max,5%,100%,N/A
4914,Mask2Former,True,False,4,Distance Max,5%,110%,N/A
4915,Mask2Former,True,False,4,Distance Max,10%,90%,N/A
4916,Mask2Former,True,False,4,Distance Max,10%,100%,N/A
4917,Mask2Former,True,False,4,Distance Max,10%,110%,N/A
4918,Mask2Former,True,False,4,Distance Max,15%,90%,N/A
4919,Mask2Former,True,False,4,Distance Max,15%,100%,N/A
4920,Mask2Former,True,False,4,Distance Max,15%,110%,N/A
4921,Mask2Former,True,False,4,Voronoi,0%,90%,N/A
4922,Mask2Former,True,False,4,Voronoi,0%,100%,N/A
4923,Mask2Former,True,False,4,Voronoi,0%,110%,N/A
4924,Mask2Former,True,False,4,Voronoi,5%,90%,N/A
4925,Mask2Former,True,False,4,Voronoi,5%,100%,N/A
4926,Mask2Former,True,False,4,Voronoi,5%,110%,N/A
4927,Mask2Former,True,False,4,Voronoi,10%,90%,N/A
4928,Mask2Former,True,False,4,Voronoi,10%,100%,N/A
4929,Mask2Former,True,False,4,Voronoi,10%,110%,N/A
4930,Mask2Former,True,False,4,Voronoi,15%,90%,N/A
4931,Mask2Former,True,False,4,Voronoi,15%,100%,N/A
4932,Mask2Former,True,False,4,Voronoi,15%,110%,N/A
4933,Mask2Former,True,False,5,Random,0%,90%,N/A
4934,Mask2Former,True,False,5,Random,0%,100%,N/A
4935,Mask2Former,True,False,5,Random,0%,110%,N/A
4936,Mask2Former,True,False,5,Random,5%,90%,N/A
4937,Mask2Former,True,False,5,Random,5%,100%,N/A
4938,Mask2Former,True,False,5,Random,5%,110%,N/A
4939,Mask2Former,True,False,5,Random,10%,90%,N/A
4940,Mask2Former,True,False,5,Random,10%,100%,N/A
4941,Mask2Former,True,False,5,Random,10%,110%,N/A
4942,Mask2Former,True,False,5,Random,15%,90%,N/A
4943,Mask2Former,True,False,5,Random,15%,100%,N/A
4944,Mask2Former,True,False,5,Random,15%,110%,N/A
4945,Mask2Former,True,False,5,Distance Max,0%,90%,N/A
4946,Mask2Former,True,False,5,Distance Max,0%,100%,N/A
4947,Mask2Former,True,False,5,Distance Max,0%,110%,N/A
4948,Mask2Former,True,False,5,Distance Max,5%,90%,N/A
4949,Mask2Former,True,False,5,Distance Max,5%,100%,N/A
4950,Mask2Former,True,False,5,Distance Max,5%,110%,N/A
4951,Mask2Former,True,False,5,Distance Max,10%,90%,N/A
4952,Mask2Former,True,False,5,Distance Max,10%,100%,N/A
4953,Mask2Former,True,False,5,Distance Max,10%,110%,N/A
4954,Mask2Former,True,False,5,Distance Max,15%,90%,N/A
4955,Mask2Former,True,False,5,Distance Max,15%,100%,N/A
4956,Mask2Former,True,False,5,Distance Max,15%,110%,N/A
4957,Mask2Former,True,False,5,Voronoi,0%,90%,N/A
4958,Mask2Former,True,False,5,Voronoi,0%,100%,N/A
4959,Mask2Former,True,False,5,Voronoi,0%,110%,N/A
4960,Mask2Former,True,False,5,Voronoi,5%,90%,N/A
4961,Mask2Former,True,False,5,Voronoi,5%,100%,N/A
4962,Mask2Former,True,False,5,Voronoi,5%,110%,N/A
4963,Mask2Former,True,False,5,Voronoi,10%,90%,N/A
4964,Mask2Former,True,False,5,Voronoi,10%,100%,N/A
4965,Mask2Former,True,False,5,Voronoi,10%,110%,N/A
4966,Mask2Former,True,False,5,Voronoi,15%,90%,N/A
4967,Mask2Former,True,False,5,Voronoi,15%,100%,N/A
4968,Mask2Former,True,False,5,Voronoi,15%,110%,N/A
4969,Mask2Former,True,False,6,Random,0%,90%,N/A
4970,Mask2Former,True,False,6,Random,0%,100%,N/A
4971,Mask2Former,True,False,6,Random,0%,110%,N/A
4972,Mask2Former,True,False,6,Random,5%,90%,N/A
4973,Mask2Former,True,False,6,Random,5%,100%,N/A
4974,Mask2Former,True,False,6,Random,5%,110%,N/A
4975,Mask2Former,True,False,6,Random,10%,90%,N/A
4976,Mask2Former,True,False,6,Random,10%,100%,N/A
4977,Mask2Former,True,False,6,Random,10%,110%,N/A
4978,Mask2Former,True,False,6,Random,15%,90%,N/A
4979,Mask2Former,True,False,6,Random,15%,100%,N/A
4980,Mask2Former,True,False,6,Random,15%,110%,N/A
4981,Mask2Former,True,False,6,Distance Max,0%,90%,N/A
4982,Mask2Former,True,False,6,Distance Max,0%,100%,N/A
4983,Mask2Former,True,False,6,Distance Max,0%,110%,N/A
4984,Mask2Former,True,False,6,Distance Max,5%,90%,N/A
4985,Mask2Former,True,False,6,Distance Max,5%,100%,N/A
4986,Mask2Former,True,False,6,Distance Max,5%,110%,N/A
4987,Mask2Former,True,False,6,Distance Max,10%,90%,N/A
4988,Mask2Former,True,False,6,Distance Max,10%,100%,N/A
4989,Mask2Former,True,False,6,Distance Max,10%,110%,N/A
4990,Mask2Former,True,False,6,Distance Max,15%,90%,N/A
4991,Mask2Former,True,False,6,Distance Max,15%,100%,N/A
4992,Mask2Former,True,False,6,Distance Max,15%,110%,N/A
4993,Mask2Former,True,False,6,Voronoi,0%,90%,N/A
4994,Mask2Former,True,False,6,Voronoi,0%,100%,N/A
4995,Mask2Former,True,False,6,Voronoi,0%,110%,N/A
4996,Mask2Former,True,False,6,Voronoi,5%,90%,N/A
4997,Mask2Former,True,False,6,Voronoi,5%,100%,N/A
4998,Mask2Former,True,False,6,Voronoi,5%,110%,N/A
4999,Mask2Former,True,False,6,Voronoi,10%,90%,N/A
5000,Mask2Former,True,False,6,Voronoi,10%,100%,N/A
5001,Mask2Former,True,False,6,Voronoi,10%,110%,N/A
5002,Mask2Former,True,False,6,Voronoi,15%,90%,N/A
5003,Mask2Former,True,False,6,Voronoi,15%,100%,N/A
5004,Mask2Former,True,False,6,Voronoi,15%,110%,N/A
5005,Mask2Former,True,False,7,Random,0%,90%,N/A
5006,Mask2Former,True,False,7,Random,0%,100%,N/A
5007,Mask2Former,True,False,7,Random,0%,110%,N/A
5008,Mask2Former,True,False,7,Random,5%,90%,N/A
5009,Mask2Former,True,False,7,Random,5%,100%,N/A
5010,Mask2Former,True,False,7,Random,5%,110%,N/A
5011,Mask2Former,True,False,7,Random,10%,90%,N/A
5012,Mask2Former,True,False,7,Random,10%,100%,N/A
5013,Mask2Former,True,False,7,Random,10%,110%,N/A
5014,Mask2Former,True,False,7,Random,15%,90%,N/A
5015,Mask2Former,True,False,7,Random,15%,100%,N/A
5016,Mask2Former,True,False,7,Random,15%,110%,N/A
5017,Mask2Former,True,False,7,Distance Max,0%,90%,N/A
5018,Mask2Former,True,False,7,Distance Max,0%,100%,N/A
5019,Mask2Former,True,False,7,Distance Max,0%,110%,N/A
5020,Mask2Former,True,False,7,Distance Max,5%,90%,N/A
5021,Mask2Former,True,False,7,Distance Max,5%,100%,N/A
5022,Mask2Former,True,False,7,Distance Max,5%,110%,N/A
5023,Mask2Former,True,False,7,Distance Max,10%,90%,N/A
5024,Mask2Former,True,False,7,Distance Max,10%,100%,N/A
5025,Mask2Former,True,False,7,Distance Max,10%,110%,N/A
5026,Mask2Former,True,False,7,Distance Max,15%,90%,N/A
5027,Mask2Former,True,False,7,Distance Max,15%,100%,N/A
5028,Mask2Former,True,False,7,Distance Max,15%,110%,N/A
5029,Mask2Former,True,False,7,Voronoi,0%,90%,N/A
5030,Mask2Former,True,False,7,Voronoi,0%,100%,N/A
5031,Mask2Former,True,False,7,Voronoi,0%,110%,N/A
5032,Mask2Former,True,False,7,Voronoi,5%,90%,N/A
5033,Mask2Former,True,False,7,Voronoi,5%,100%,N/A
5034,Mask2Former,True,False,7,Voronoi,5%,110%,N/A
5035,Mask2Former,True,False,7,Voronoi,10%,90%,N/A
5036,Mask2Former,True,False,7,Voronoi,10%,100%,N/A
5037,Mask2Former,True,False,7,Voronoi,10%,110%,N/A
5038,Mask2Former,True,False,7,Voronoi,15%,90%,N/A
5039,Mask2Former,True,False,7,Voronoi,15%,100%,N/A
5040,Mask2Former,True,False,7,Voronoi,15%,110%,N/A
5041,Mask2Former,False,True,1,Random,0%,N/A,90%
5042,Mask2Former,False,True,1,Random,0%,N/A,100%
5043,Mask2Former,False,True,1,Random,0%,N/A,110%
5044,Mask2Former,False,True,1,Random,5%,N/A,90%
5045,Mask2Former,False,True,1,Random,5%,N/A,100%
5046,Mask2Former,False,True,1,Random,5%,N/A,110%
5047,Mask2Former,False,True,1,Random,10%,N/A,90%
5048,Mask2Former,False,True,1,Random,10%,N/A,100%
5049,Mask2Former,False,True,1,Random,10%,N/A,110%
5050,Mask2Former,False,True,1,Random,15%,N/A,90%
5051,Mask2Former,False,True,1,Random,15%,N/A,100%
5052,Mask2Former,False,True,1,Random,15%,N/A,110%
5053,Mask2Former,False,True,1,Distance Max,0%,N/A,90%
5054,Mask2Former,False,True,1,Distance Max,0%,N/A,100%
5055,Mask2Former,False,True,1,Distance Max,0%,N/A,110%
5056,Mask2Former,False,True,1,Distance Max,5%,N/A,90%
5057,Mask2Former,False,True,1,Distance Max,5%,N/A,100%
5058,Mask2Former,False,True,1,Distance Max,5%,N/A,110%
5059,Mask2Former,False,True,1,Distance Max,10%,N/A,90%
5060,Mask2Former,False,True,1,Distance Max,10%,N/A,100%
5061,Mask2Former,False,True,1,Distance Max,10%,N/A,110%
5062,Mask2Former,False,True,1,Distance Max,15%,N/A,90%
5063,Mask2Former,False,True,1,Distance Max,15%,N/A,100%
5064,Mask2Former,False,True,1,Distance Max,15%,N/A,110%
5065,Mask2Former,False,True,1,Voronoi,0%,N/A,90%
5066,Mask2Former,False,True,1,Voronoi,0%,N/A,100%
5067,Mask2Former,False,True,1,Voronoi,0%,N/A,110%
5068,Mask2Former,False,True,1,Voronoi,5%,N/A,90%
5069,Mask2Former,False,True,1,Voronoi,5%,N/A,100%
5070,Mask2Former,False,True,1,Voronoi,5%,N/A,110%
5071,Mask2Former,False,True,1,Voronoi,10%,N/A,90%
5072,Mask2Former,False,True,1,Voronoi,10%,N/A,100%
5073,Mask2Former,False,True,1,Voronoi,10%,N/A,110%
5074,Mask2Former,False,True,1,Voronoi,15%,N/A,90%
5075,Mask2Former,False,True,1,Voronoi,15%,N/A,100%
5076,Mask2Former,False,True,1,Voronoi,15%,N/A,110%
5077,Mask2Former,False,True,2,Random,0%,N/A,90%
5078,Mask2Former,False,True,2,Random,0%,N/A,100%
5079,Mask2Former,False,True,2,Random,0%,N/A,110%
5080,Mask2Former,False,True,2,Random,5%,N/A,90%
5081,Mask2Former,False,True,2,Random,5%,N/A,100%
5082,Mask2Former,False,True,2,Random,5%,N/A,110%
5083,Mask2Former,False,True,2,Random,10%,N/A,90%
5084,Mask2Former,False,True,2,Random,10%,N/A,100%
5085,Mask2Former,False,True,2,Random,10%,N/A,110%
5086,Mask2Former,False,True,2,Random,15%,N/A,90%
5087,Mask2Former,False,True,2,Random,15%,N/A,100%
5088,Mask2Former,False,True,2,Random,15%,N/A,110%
5089,Mask2Former,False,True,2,Distance Max,0%,N/A,90%
5090,Mask2Former,False,True,2,Distance Max,0%,N/A,100%
5091,Mask2Former,False,True,2,Distance Max,0%,N/A,110%
5092,Mask2Former,False,True,2,Distance Max,5%,N/A,90%
5093,Mask2Former,False,True,2,Distance Max,5%,N/A,100%
5094,Mask2Former,False,True,2,Distance Max,5%,N/A,110%
5095,Mask2Former,False,True,2,Distance Max,10%,N/A,90%
5096,Mask2Former,False,True,2,Distance Max,10%,N/A,100%
5097,Mask2Former,False,True,2,Distance Max,10%,N/A,110%
5098,Mask2Former,False,True,2,Distance Max,15%,N/A,90%
5099,Mask2Former,False,True,2,Distance Max,15%,N/A,100%
5100,Mask2Former,False,True,2,Distance Max,15%,N/A,110%
5101,Mask2Former,False,True,2,Voronoi,0%,N/A,90%
5102,Mask2Former,False,True,2,Voronoi,0%,N/A,100%
5103,Mask2Former,False,True,2,Voronoi,0%,N/A,110%
5104,Mask2Former,False,True,2,Voronoi,5%,N/A,90%
5105,Mask2Former,False,True,2,Voronoi,5%,N/A,100%
5106,Mask2Former,False,True,2,Voronoi,5%,N/A,110%
5107,Mask2Former,False,True,2,Voronoi,10%,N/A,90%
5108,Mask2Former,False,True,2,Voronoi,10%,N/A,100%
5109,Mask2Former,False,True,2,Voronoi,10%,N/A,110%
5110,Mask2Former,False,True,2,Voronoi,15%,N/A,90%
5111,Mask2Former,False,True,2,Voronoi,15%,N/A,100%
5112,Mask2Former,False,True,2,Voronoi,15%,N/A,110%
5113,Mask2Former,False,True,3,Random,0%,N/A,90%
5114,Mask2Former,False,True,3,Random,0%,N/A,100%
5115,Mask2Former,False,True,3,Random,0%,N/A,110%
5116,Mask2Former,False,True,3,Random,5%,N/A,90%
5117,Mask2Former,False,True,3,Random,5%,N/A,100%
5118,Mask2Former,False,True,3,Random,5%,N/A,110%
5119,Mask2Former,False,True,3,Random,10%,N/A,90%
5120,Mask2Former,False,True,3,Random,10%,N/A,100%
5121,Mask2Former,False,True,3,Random,10%,N/A,110%
5122,Mask2Former,False,True,3,Random,15%,N/A,90%
5123,Mask2Former,False,True,3,Random,15%,N/A,100%
5124,Mask2Former,False,True,3,Random,15%,N/A,110%
5125,Mask2Former,False,True,3,Distance Max,0%,N/A,90%
5126,Mask2Former,False,True,3,Distance Max,0%,N/A,100%
5127,Mask2Former,False,True,3,Distance Max,0%,N/A,110%
5128,Mask2Former,False,True,3,Distance Max,5%,N/A,90%
5129,Mask2Former,False,True,3,Distance Max,5%,N/A,100%
5130,Mask2Former,False,True,3,Distance Max,5%,N/A,110%
5131,Mask2Former,False,True,3,Distance Max,10%,N/A,90%
5132,Mask2Former,False,True,3,Distance Max,10%,N/A,100%
5133,Mask2Former,False,True,3,Distance Max,10%,N/A,110%
5134,Mask2Former,False,True,3,Distance Max,15%,N/A,90%
5135,Mask2Former,False,True,3,Distance Max,15%,N/A,100%
5136,Mask2Former,False,True,3,Distance Max,15%,N/A,110%
5137,Mask2Former,False,True,3,Voronoi,0%,N/A,90%
5138,Mask2Former,False,True,3,Voronoi,0%,N/A,100%
5139,Mask2Former,False,True,3,Voronoi,0%,N/A,110%
5140,Mask2Former,False,True,3,Voronoi,5%,N/A,90%
5141,Mask2Former,False,True,3,Voronoi,5%,N/A,100%
5142,Mask2Former,False,True,3,Voronoi,5%,N/A,110%
5143,Mask2Former,False,True,3,Voronoi,10%,N/A,90%
5144,Mask2Former,False,True,3,Voronoi,10%,N/A,100%
5145,Mask2Former,False,True,3,Voronoi,10%,N/A,110%
5146,Mask2Former,False,True,3,Voronoi,15%,N/A,90%
5147,Mask2Former,False,True,3,Voronoi,15%,N/A,100%
5148,Mask2Former,False,True,3,Voronoi,15%,N/A,110%
5149,Mask2Former,False,True,4,Random,0%,N/A,90%
5150,Mask2Former,False,True,4,Random,0%,N/A,100%
5151,Mask2Former,False,True,4,Random,0%,N/A,110%
5152,Mask2Former,False,True,4,Random,5%,N/A,90%
5153,Mask2Former,False,True,4,Random,5%,N/A,100%
5154,Mask2Former,False,True,4,Random,5%,N/A,110%
5155,Mask2Former,False,True,4,Random,10%,N/A,90%
5156,Mask2Former,False,True,4,Random,10%,N/A,100%
5157,Mask2Former,False,True,4,Random,10%,N/A,110%
5158,Mask2Former,False,True,4,Random,15%,N/A,90%
5159,Mask2Former,False,True,4,Random,15%,N/A,100%
5160,Mask2Former,False,True,4,Random,15%,N/A,110%
5161,Mask2Former,False,True,4,Distance Max,0%,N/A,90%
5162,Mask2Former,False,True,4,Distance Max,0%,N/A,100%
5163,Mask2Former,False,True,4,Distance Max,0%,N/A,110%
5164,Mask2Former,False,True,4,Distance Max,5%,N/A,90%
5165,Mask2Former,False,True,4,Distance Max,5%,N/A,100%
5166,Mask2Former,False,True,4,Distance Max,5%,N/A,110%
5167,Mask2Former,False,True,4,Distance Max,10%,N/A,90%
5168,Mask2Former,False,True,4,Distance Max,10%,N/A,100%
5169,Mask2Former,False,True,4,Distance Max,10%,N/A,110%
5170,Mask2Former,False,True,4,Distance Max,15%,N/A,90%
5171,Mask2Former,False,True,4,Distance Max,15%,N/A,100%
